date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
2003-05-11,2,1007481,ET0412,1693.0,48.79504,27.940874,273.86414,127.1698,447.03366,320.4803,163.30788,210.9893,138.88203,final
2003-05-21,2,1007481,ET0412,1693.0,60.923805,27.664934,173.17957,95.95674,501.9935,339.61578,201.81827,176.491,147.11848,final
2003-06-01,2,1007481,ET0412,1693.0,5.900177,7.3278794,115.61902,62.93369,502.74188,330.12006,88.41892,177.55406,151.51044,final
2003-06-11,2,1007481,ET0412,1693.0,5.7749557,5.7609177,72.59894,40.75373,496.61313,316.93045,100.13045,169.60133,155.81413,final
2003-06-21,2,1007481,ET0412,1693.0,4.492026,5.3278794,16.167158,18.416676,457.21326,288.42935,91.90682,90.393524,157.52113,final
2003-07-01,2,1007481,ET0412,1693.0,4.777909,6.4066944,15.044889,17.495491,448.3934,239.57971,85.72079,89.106255,185.37654,final
2003-07-11,2,1007481,ET0412,1693.0,4.6580033,5.5914354,13.927938,17.32601,360.39102,185.24954,91.18691,84.77976,192.0588,final
2003-07-21,2,1007481,ET0412,1693.0,4.0041347,6.4361095,13.440046,18.434238,202.78677,132.80766,78.734245,78.68848,150.78027,final
2003-08-01,2,1007481,ET0412,1693.0,5.4046073,5.4005513,14.066746,17.428097,144.73065,97.85728,100.039,85.01277,145.57127,final
2003-08-11,2,1007481,ET0412,1693.0,7.0826936,5.14493,16.491436,16.98159,103.01832,75.06133,119.10081,97.77016,134.91946,final
2003-08-21,2,1007481,ET0412,1693.0,15.989368,7.512837,28.47667,18.05832,58.083874,54.909233,167.74269,145.18262,105.29908,final
2003-09-01,2,1007481,ET0412,1693.0,9.326639,8.646977,32.3987,21.304745,61.510338,56.228333,104.980316,142.17473,108.62673,final
2003-09-11,2,1007481,ET0412,1693.0,5.5829887,10.495196,30.898996,26.65501,61.31837,60.962612,68.298515,113.40699,100.53934,final
2003-09-21,2,1007481,ET0412,1693.0,7.7105727,14.680075,22.620201,33.822247,64.53692,70.314804,64.586,71.145294,92.328354,final
2003-10-01,2,1007481,ET0412,1693.0,16.835794,31.04176,30.129356,56.21703,76.5948,94.949875,60.584705,57.384945,81.63573,final
2003-10-11,2,1007481,ET0412,1693.0,32.355583,37.30693,56.90195,83.02876,104.29238,126.66537,88.2966,70.320145,83.00769,final
2003-10-21,2,1007481,ET0412,1693.0,16.740698,40.254635,65.932076,108.603325,117.028946,160.48389,48.040817,62.43838,73.74068,final
2003-11-01,2,1007481,ET0412,1693.0,38.340816,28.035185,87.4371,105.59675,149.96515,183.11853,131.1959,83.58031,82.37633,final
2003-11-11,2,1007481,ET0412,1693.0,9.949793,20.295256,65.0313,88.585075,152.83226,198.26886,59.10117,74.8317,77.64704,final
2003-11-21,2,1007481,ET0412,1693.0,26.118725,20.122465,74.40933,68.4529,162.96162,210.87848,123.86812,108.10918,77.80379,final
2003-12-01,2,1007481,ET0412,1693.0,23.091553,10.22977,59.160072,50.64749,176.72652,212.46127,184.4516,115.29733,83.56731,final
2003-12-11,2,1007481,ET0412,1693.0,2.5333726,6.399626,51.74365,36.75186,173.6769,208.3657,66.08438,135.90688,83.74209,final
2003-12-21,2,1007481,ET0412,1693.0,3.1606615,7.1979327,28.785587,23.827328,169.12698,200.88356,66.90201,117.19986,84.57547,final
2004-01-01,2,1007481,ET0412,1693.0,5.36267,5.1864147,11.056704,18.645618,157.65387,174.37096,101.7303,67.90562,90.68016,final
2004-01-11,2,1007481,ET0412,1693.0,18.708801,6.4874187,27.232132,18.815691,144.00708,143.2162,206.38928,135.3399,100.53359,final
2004-01-21,2,1007481,ET0412,1693.0,19.46072,6.8741684,43.532192,18.548002,146.72711,109.660286,205.99945,206.09898,132.32751,final
2004-02-01,2,1007481,ET0412,1693.0,5.239811,7.2873993,43.409332,20.648987,113.6261,88.96773,83.33587,188.7378,126.24132,final
2004-02-11,2,1007481,ET0412,1693.0,3.9007678,8.610868,28.6013,22.772436,107.57708,77.788506,65.39456,120.98794,135.98154,final
2004-02-21,2,1007481,ET0412,1693.0,2.652097,8.529454,11.792676,24.427721,84.11045,66.595604,56.5588,57.06414,124.463585,final
2004-03-01,2,1007481,ET0412,1693.0,7.3815713,16.823606,13.934437,33.96393,68.400475,73.25854,56.73476,48.594784,93.79229,final
2004-03-11,2,1007481,ET0412,1693.0,11.419965,18.950502,21.453632,44.303562,77.28706,85.89169,68.557915,53.654606,90.5331,final
2004-03-21,2,1007481,ET0412,1693.0,13.489073,33.828983,32.29061,69.60309,87.61548,112.57881,47.61668,49.985348,78.76885,final
2004-04-01,2,1007481,ET0412,1693.0,88.50679,55.25633,113.41583,108.03581,170.7596,162.64873,155.1817,104.759575,104.83801,final
2004-04-11,2,1007481,ET0412,1693.0,74.91199,59.92162,176.90785,149.00693,226.96278,216.08293,123.08996,118.11667,104.921165,final
2004-04-21,2,1007481,ET0412,1693.0,32.44005,58.877987,195.85883,174.05594,239.94211,268.08676,58.611816,112.176575,89.69388,final
2004-05-01,2,1007481,ET0412,1693.0,37.326637,40.350937,144.67868,159.15054,272.02893,301.1503,93.331345,91.183784,90.487885,final
2004-05-11,2,1007481,ET0412,1693.0,9.932664,27.940874,79.69935,127.1698,278.06085,320.4803,45.33172,64.08374,86.967125,final
2004-05-21,2,1007481,ET0412,1693.0,14.907856,27.664934,62.167156,95.95674,290.31662,339.61578,60.945656,66.53063,85.69446,final
2004-06-01,2,1007481,ET0412,1693.0,3.8381572,7.3278794,28.678677,62.93369,286.77322,330.12006,71.692444,49.575813,87.065285,final
2004-06-11,2,1007481,ET0412,1693.0,3.5623155,5.7609177,22.308329,40.75373,278.91556,316.93045,79.568634,59.68547,88.19158,final
2004-06-21,2,1007481,ET0412,1693.0,3.1340816,5.3278794,10.5345545,18.416676,268.56055,288.42935,78.7585,66.33971,93.22876,final
2004-07-01,2,1007481,ET0412,1693.0,3.49557,6.4066944,10.191967,17.495491,183.54932,239.57971,74.47881,67.53339,77.09115,final
2004-07-11,2,1007481,ET0412,1693.0,3.5894861,5.5914354,10.219137,17.32601,112.226814,185.24954,81.09841,68.16775,61.617397,final
2004-07-21,2,1007481,ET0412,1693.0,6.87596,6.4361095,13.961016,18.434238,86.66272,132.80766,103.846146,80.9116,66.51496,final
2004-08-01,2,1007481,ET0412,1693.0,3.7867692,5.4005513,14.252215,17.428097,53.122864,97.85728,84.48369,85.83972,56.508266,final
2004-08-11,2,1007481,ET0412,1693.0,3.5823982,5.14493,14.245128,16.98159,46.772594,75.06133,84.59791,87.551125,64.66616,final
2004-08-21,2,1007481,ET0412,1693.0,4.502658,7.512837,11.871825,18.05832,36.367393,54.909233,75.943275,73.170235,69.05012,final
2004-09-01,2,1007481,ET0412,1693.0,9.378618,8.646977,17.463675,21.304745,41.90786,56.228333,105.36119,85.397804,76.61137,final
2004-09-11,2,1007481,ET0412,1693.0,7.3597164,10.495196,21.240993,26.65501,45.70526,60.962612,79.764824,82.89681,76.8697,final
2004-09-21,2,1007481,ET0412,1693.0,18.517426,14.680075,35.25576,33.822247,61.0886,70.314804,119.49866,103.692505,87.74982,final
2004-10-01,2,1007481,ET0412,1693.0,19.334318,31.04176,45.21146,56.21703,76.92735,94.949875,67.51701,82.02205,81.96844,final
2004-10-11,2,1007481,ET0412,1693.0,39.52865,37.30693,77.380394,83.02876,112.866516,126.66537,105.251434,93.583496,89.51975,final
2004-10-21,2,1007481,ET0412,1693.0,34.678085,40.254635,93.54105,108.603325,140.66864,160.48389,87.6774,86.74135,88.02587,final
2004-11-01,2,1007481,ET0412,1693.0,41.461903,28.035185,115.66864,105.59675,178.34377,183.11853,140.64368,109.106865,97.46183,final
2004-11-11,2,1007481,ET0412,1693.0,21.994684,20.295256,98.13467,88.585075,196.75606,198.26886,106.718376,110.204185,99.25577,final
2004-11-21,2,1007481,ET0412,1693.0,40.884228,20.122465,104.34082,68.4529,233.13763,210.87848,182.64223,148.8584,110.31096,final
2004-12-01,2,1007481,ET0412,1693.0,4.8210278,10.22977,67.69994,50.64749,228.58005,212.46127,64.485725,130.6437,107.412254,final
2004-12-11,2,1007481,ET0412,1693.0,4.177791,6.399626,49.883045,36.75186,225.39813,208.3657,80.50958,131.45053,107.98274,final
2004-12-21,2,1007481,ET0412,1693.0,8.302422,7.1979327,17.30124,23.827328,215.18314,200.88356,109.05472,77.36146,106.945465,final
2005-01-01,2,1007481,ET0412,1693.0,3.2132308,5.1864147,15.693444,18.645618,199.06204,174.37096,80.629265,87.514915,113.76537,final
2005-01-11,2,1007481,ET0412,1693.0,3.2120497,6.4874187,14.727702,18.815691,162.7454,143.2162,71.487335,82.8349,113.176155,final
2005-01-21,2,1007481,ET0412,1693.0,15.135854,6.8741684,21.561134,18.548002,143.20319,109.660286,169.57695,112.7957,129.25417,final
2005-02-01,2,1007481,ET0412,1693.0,1.957472,7.2873993,20.305376,20.648987,103.69877,88.96773,56.62282,98.66033,115.676704,final
2005-02-11,2,1007481,ET0412,1693.0,1.6987596,8.610868,18.792086,22.772436,83.40284,77.788506,49.21625,85.66798,106.78154,final
2005-02-21,2,1007481,ET0412,1693.0,4.877732,8.529454,8.533963,24.427721,47.39634,66.595604,73.009094,45.990524,73.18374,final
2005-03-01,2,1007481,ET0412,1693.0,28.36444,16.823606,34.940933,33.96393,70.93976,73.25854,152.88234,102.50746,97.03703,final
2005-03-11,2,1007481,ET0412,1693.0,11.144713,18.950502,44.386887,44.303562,77.90668,85.89169,67.40867,100.16901,91.2148,final
2005-03-21,2,1007481,ET0412,1693.0,17.699942,33.828983,57.2091,69.60309,87.30419,112.57881,58.461334,83.386765,78.504105,final
2005-04-01,2,1007481,ET0412,1693.0,17.447136,55.25633,46.29179,108.03581,101.5381,162.64873,37.252747,45.376583,63.54841,final
2005-04-11,2,1007481,ET0412,1693.0,59.57767,59.92162,94.72475,149.00693,157.90372,216.08293,99.47021,64.75341,73.68443,final
2005-04-21,2,1007481,ET0412,1693.0,74.927345,58.877987,151.95215,174.05594,217.69522,268.08676,125.12503,87.65537,81.547424,final
2005-05-01,2,1007481,ET0412,1693.0,70.559364,40.350937,205.06439,159.15054,286.2971,301.1503,166.61037,127.97057,95.14839,final
2005-05-11,2,1007481,ET0412,1693.0,35.651505,27.940874,181.13821,127.1698,320.24982,320.4803,123.40749,140.83264,99.92919,final
2005-05-21,2,1007481,ET0412,1693.0,72.64028,27.664934,178.85115,95.95674,388.01242,339.61578,237.68695,182.10884,114.043655,final
2005-06-01,2,1007481,ET0412,1693.0,5.742469,7.3278794,114.034256,62.93369,365.39044,330.12006,87.13963,175.22125,110.524704,final
2005-06-11,2,1007481,ET0412,1693.0,3.875369,5.7609177,82.25812,40.75373,358.1211,316.93045,82.477806,190.71257,112.79489,final
2005-06-21,2,1007481,ET0412,1693.0,3.7790904,5.3278794,13.396929,18.416676,344.20023,288.42935,85.003815,78.56337,119.00658,final
2005-07-01,2,1007481,ET0412,1693.0,4.5499115,6.4066944,12.2043705,17.495491,331.30298,239.57971,83.72199,76.479195,137.5024,final
2005-07-11,2,1007481,ET0412,1693.0,4.9285293,5.5914354,13.257532,17.32601,276.65387,185.24954,93.74111,81.77696,148.04445,final
2005-07-21,2,1007481,ET0412,1693.0,4.907856,6.4361095,14.386297,18.434238,206.63435,132.80766,86.6366,82.72638,153.57227,final
2005-08-01,2,1007481,ET0412,1693.0,3.7802718,5.4005513,13.616657,17.428097,139.85529,97.85728,84.42122,83.00596,140.83134,final
2005-08-11,2,1007481,ET0412,1693.0,3.998228,5.14493,12.686356,16.98159,108.20201,75.06133,88.6968,80.459854,141.39412,final
2005-08-21,2,1007481,ET0412,1693.0,5.0513883,7.512837,12.829887,18.05832,40.613113,54.909233,80.32861,77.32518,76.13704,final
2005-09-01,2,1007481,ET0412,1693.0,7.5640874,8.646977,16.613703,21.304745,42.43473,56.228333,92.06498,82.16656,77.47186,final
2005-09-11,2,1007481,ET0412,1693.0,8.280567,10.495196,20.896042,26.65501,46.83993,60.962612,85.70764,81.80709,78.58987,final
2005-09-21,2,1007481,ET0412,1693.0,16.063791,14.680075,31.908445,33.822247,59.124634,70.314804,107.03106,95.07036,85.142136,final
2005-10-01,2,1007481,ET0412,1693.0,29.605434,31.04176,53.94979,56.21703,84.180145,94.949875,96.01483,96.296394,89.22487,final
2005-10-11,2,1007481,ET0412,1693.0,23.952747,37.30693,69.62198,83.02876,103.20436,126.66537,68.435,84.77,82.181335,final
2005-10-21,2,1007481,ET0412,1693.0,31.53928,40.254635,85.09746,108.603325,129.83578,160.48389,80.741516,79.30882,81.479706,final
2005-11-01,2,1007481,ET0412,1693.0,19.54873,28.035185,75.04076,105.59675,145.60425,183.11853,74.31086,72.37171,80.05817,final
2005-11-11,2,1007481,ET0412,1693.0,19.00827,20.295256,70.09628,88.585075,160.61429,198.26886,94.91215,80.243866,81.47549,final
2005-11-21,2,1007481,ET0412,1693.0,8.183107,20.122465,46.740105,68.4529,163.74602,210.87848,52.475376,70.439835,78.16714,final
2005-12-01,2,1007481,ET0412,1693.0,2.2226815,10.22977,29.414059,50.64749,158.40462,212.46127,47.42476,61.842964,75.14194,final
2005-12-11,2,1007481,ET0412,1693.0,2.222091,6.399626,12.627879,36.75186,152.34615,208.3657,63.353752,42.220585,73.74481,final
2005-12-21,2,1007481,ET0412,1693.0,2.449498,7.1979327,6.894271,23.827328,138.73184,200.88356,61.071808,41.2604,69.8122,final
2006-01-01,2,1007481,ET0412,1693.0,2.7755463,5.1864147,7.447135,18.645618,111.90195,174.37096,76.33251,52.640343,65.17329,final
2006-01-11,2,1007481,ET0412,1693.0,2.5410514,6.4874187,7.7660956,18.815691,90.49026,143.2162,65.64618,53.60372,64.42633,final
2006-01-21,2,1007481,ET0412,1693.0,3.0927348,6.8741684,8.409332,18.548002,62.04371,109.660286,68.15412,56.944668,58.471603,final
2006-02-01,2,1007481,ET0412,1693.0,2.0360308,7.2873993,7.669817,20.648987,44.53101,88.96773,57.262165,49.39695,52.71066,final
2006-02-11,2,1007481,ET0412,1693.0,8.805671,8.610868,13.934437,22.772436,34.328415,77.788506,101.43123,68.17708,47.50468,final
2006-02-21,2,1007481,ET0412,1693.0,21.692852,8.529454,32.534554,24.427721,47.838158,66.595604,197.29437,127.54829,73.800835,final
2006-03-01,2,1007481,ET0412,1693.0,8.49557,16.823606,38.994095,33.96393,54.111046,73.25854,61.839325,112.909805,75.533035,final
2006-03-11,2,1007481,ET0412,1693.0,27.441229,18.950502,57.629654,44.303562,79.330185,85.89169,135.45116,127.028656,92.78096,final
2006-03-21,2,1007481,ET0412,1693.0,44.85647,33.828983,80.79327,69.60309,121.73715,112.57881,128.40013,114.99962,107.78911,final
2006-04-01,2,1007481,ET0412,1693.0,112.49616,55.25633,184.79385,108.03581,231.45776,162.64873,194.9939,167.90594,141.04358,final
2006-04-11,2,1007481,ET0412,1693.0,39.368576,59.92162,196.7212,149.00693,268.28528,216.08293,68.34176,130.9819,123.61211,final
2006-04-21,2,1007481,ET0412,1693.0,46.0254,58.877987,197.89014,174.05594,311.21796,268.08676,79.87947,113.31104,115.79395,final
2006-05-01,2,1007481,ET0412,1693.0,20.210278,40.350937,105.60425,159.15054,329.3922,301.1503,55.589317,67.37976,109.22485,final
2006-05-11,2,1007481,ET0412,1693.0,39.056114,27.940874,105.29179,127.1698,359.64264,320.4803,133.74301,83.44704,112.03217,final
2006-05-21,2,1007481,ET0412,1693.0,15.213821,27.664934,74.48021,95.95674,353.16364,339.61578,61.882328,78.727,103.9313,final
2006-06-01,2,1007481,ET0412,1693.0,5.411695,7.3278794,59.68163,62.93369,350.0797,330.12006,84.456505,95.21289,105.95597,final
2006-06-11,2,1007481,ET0412,1693.0,5.294743,5.7609177,25.92026,40.75373,327.93323,316.93045,95.667885,67.57976,103.417755,final
2006-06-21,2,1007481,ET0412,1693.0,6.1860604,5.3278794,16.892498,18.416676,289.26285,288.42935,108.309364,93.49106,100.28405,final
2006-07-01,2,1007481,ET0412,1693.0,3.9054933,6.4066944,15.386297,17.495491,180.67218,239.57971,78.07251,90.623924,75.914795,final
2006-07-11,2,1007481,ET0412,1693.0,3.5481393,5.5914354,13.639693,17.32601,144.85175,185.24954,80.70804,83.48869,78.76589,final
2006-07-21,2,1007481,ET0412,1693.0,3.9125812,6.4361095,11.366214,18.434238,102.73893,132.80766,77.93368,69.8389,78.18066,final
2006-08-01,2,1007481,ET0412,1693.0,17.145304,5.4005513,24.606024,17.428097,99.67395,97.85728,212.92433,132.00418,101.766205,final
2006-08-11,2,1007481,ET0412,1693.0,4.228588,5.14493,25.286472,16.98159,64.84642,75.06133,90.96749,137.78108,87.24114,final
2006-08-21,2,1007481,ET0412,1693.0,11.174837,7.512837,32.54873,18.05832,60.80744,54.909233,129.26595,162.84244,109.845245,final
2006-09-01,2,1007481,ET0412,1693.0,6.1789722,8.646977,21.582397,21.304745,61.574715,56.228333,81.915375,101.05553,108.73188,final
2006-09-11,2,1007481,ET0412,1693.0,7.011813,10.495196,24.365623,26.65501,63.29179,60.962612,77.51959,92.7677,103.53106,final
2006-09-21,2,1007481,ET0412,1693.0,12.164206,14.680075,25.354992,33.822247,69.26993,70.314804,87.21616,78.18968,98.612656,final
2006-10-01,2,1007481,ET0412,1693.0,35.305374,31.04176,54.48139,56.21703,100.669815,94.949875,111.82965,97.16478,105.72281,final
2006-10-11,2,1007481,ET0412,1693.0,48.889545,37.30693,96.35913,83.02876,146.01122,126.66537,127.37758,115.14319,114.69319,final
2006-10-21,2,1007481,ET0412,1693.0,91.7088,40.254635,175.90372,108.603325,233.80743,160.48389,213.69922,159.24156,144.30856,final
2006-11-01,2,1007481,ET0412,1693.0,30.330774,28.035185,170.92912,105.59675,246.99292,183.11853,106.94891,159.0726,133.95433,final
2006-11-11,2,1007481,ET0412,1693.0,30.498524,20.295256,152.5381,88.585075,273.26285,198.26886,140.33669,168.33678,136.89398,final
2006-11-21,2,1007481,ET0412,1693.0,53.05198,20.122465,113.88128,68.4529,315.13998,210.87848,231.07596,161.84695,148.29639,final
2006-12-01,2,1007481,ET0412,1693.0,39.815712,10.22977,123.36622,50.64749,348.77673,212.46127,294.2639,230.67744,162.68494,final
2006-12-11,2,1007481,ET0412,1693.0,4.886592,6.399626,97.75428,36.75186,346.65152,208.3657,86.72734,246.10706,164.81163,final
2006-12-21,2,1007481,ET0412,1693.0,7.5888953,7.1979327,52.2912,23.827328,342.0762,200.88356,103.205154,198.7392,168.57889,final
2007-01-01,2,1007481,ET0412,1693.0,4.1653867,5.1864147,16.640873,18.645618,310.9362,174.37096,89.97657,91.521706,176.13565,final
2007-01-11,2,1007481,ET0412,1693.0,6.360307,6.4874187,18.11459,18.815691,268.40698,143.2162,98.89348,97.05614,184.46498,final
2007-01-21,2,1007481,ET0412,1693.0,5.7873597,6.8741684,16.313053,18.548002,182.48553,109.660286,90.84728,90.508965,163.51392,final
2007-02-01,2,1007481,ET0412,1693.0,11.030124,7.2873993,23.177792,20.648987,163.18488,88.96773,130.45987,109.859276,178.98154,final
2007-02-11,2,1007481,ET0412,1693.0,2.0862374,8.610868,18.90372,22.772436,134.7726,77.788506,52.063084,86.06995,168.83092,final
2007-02-21,2,1007481,ET0412,1693.0,6.6302423,8.529454,19.746605,24.427721,88.350845,66.595604,85.96239,84.092834,130.38628,final
2007-03-01,2,1007481,ET0412,1693.0,9.239811,16.823606,17.956291,33.96393,57.774956,73.25854,65.24957,58.91678,80.214836,final
2007-03-11,2,1007481,ET0412,1693.0,26.544004,18.950502,42.41406,44.303562,79.432365,85.89169,131.70499,96.16761,92.89338,final
2007-03-21,2,1007481,ET0412,1693.0,11.124041,33.828983,46.907852,69.60309,82.967514,112.57881,41.525787,69.57869,74.81579,final
2007-04-01,2,1007481,ET0412,1693.0,22.036621,55.25633,59.704666,108.03581,100.838745,162.64873,44.869347,57.242626,63.131256,final
2007-04-11,2,1007481,ET0412,1693.0,125.010635,59.92162,158.1713,149.00693,219.48907,216.08293,200.25784,105.950615,101.540665,final
2007-04-21,2,1007481,ET0412,1693.0,41.137627,58.877987,188.18488,174.05594,254.83936,268.08676,72.22774,107.89079,95.14901,final
2007-05-01,2,1007481,ET0412,1693.0,33.92794,40.350937,200.0762,159.15054,277.73718,301.1503,85.83713,124.931786,92.35241,final
2007-05-11,2,1007481,ET0412,1693.0,22.108683,27.940874,97.17425,127.1698,297.7596,320.4803,82.294975,77.30529,93.01934,final
2007-05-21,2,1007481,ET0412,1693.0,29.836975,27.664934,85.8736,95.95674,320.96634,339.61578,106.64946,90.012405,94.58834,final
2007-06-01,2,1007481,ET0412,1693.0,16.012995,7.3278794,67.95865,62.93369,327.73953,330.12006,170.451,107.396866,99.28965,final
2007-06-11,2,1007481,ET0412,1693.0,7.7897224,5.7609177,53.63969,40.75373,308.9853,316.93045,118.85345,128.16373,97.53203,final
2007-06-21,2,1007481,ET0412,1693.0,7.406379,5.3278794,31.209097,18.416676,305.26758,288.42935,120.12515,154.62955,105.73843,final
2007-07-01,2,1007481,ET0412,1693.0,7.421146,6.4066944,22.617249,17.495491,290.6521,239.57971,108.89348,122.76793,120.88169,final
2007-07-11,2,1007481,ET0412,1693.0,2.8783226,5.5914354,17.705849,17.32601,168.51978,185.24954,74.383896,101.70133,91.206406,final
2007-07-21,2,1007481,ET0412,1693.0,12.0,6.4361095,22.299469,18.434238,139.38216,132.80766,148.65195,116.49394,104.77078,final
2007-08-01,2,1007481,ET0412,1693.0,8.011813,5.4005513,22.890137,17.428097,113.46602,97.85728,125.106964,124.35356,115.17514,final
2007-08-11,2,1007481,ET0412,1693.0,14.647963,5.14493,34.659775,16.98159,106.00531,75.06133,193.67273,180.42268,138.65034,final
2007-08-21,2,1007481,ET0412,1693.0,9.978736,7.512837,32.63851,18.05832,86.14708,54.909233,119.706955,163.23181,152.14195,final
2007-09-01,2,1007481,ET0412,1693.0,13.585351,8.646977,38.212048,21.304745,83.71944,56.228333,136.18657,164.27473,144.89932,final
